item,ave_score,ave_discounted_score
6857,3.725745654272794,3.7231456542727965
6920,3.5321277523342003,3.5315277523341995
6989,3.54296049387359,3.542160493873588
7064,3.3964788060779796,3.3952788060779784
7069,3.543119661797403,3.5423196617974018
7123,3.491029302327405,3.489229302327404
7587,3.7741465507255474,3.773346550725543
7924,3.5446331760749636,3.5444331760749646
7932,3.603344312340863,3.602744312340854
8012,3.60815458483393,3.6075545848339376
8228,3.6327657817147716,3.6293657817147706
8370,3.8610709185658543,3.85867091856585
2405,2.972884064469186,2.968684064469184
3556,3.786461057161845,3.7812610571618457
4855,3.754697207089287,3.750697207089288
5064,3.8499240346117634,3.8435240346117636
5791,3.7538913905681666,3.7506913905681696
31696,3.5225772579777863,3.5155772579777858
35836,3.5849500299928048,3.570150029992808
47610,3.8008996131137316,3.7922996131137334
57368,3.421093434344145,3.415693434344145
61024,3.691485870790288,3.685285870790289
61132,3.5513907361972015,3.5447907361972018
86882,3.572624686836006,3.5676246868360044
102407,3.447033621730032,3.443033621730031
132660,3.609036398651666,3.6086363986516705
122912,3.916313619792321,3.9137136197923224
122916,3.971118937697584,3.967118937697575
176371,3.765296862895908,3.7616968628959073
187541,3.3321413300780867,3.3313413300780885
187593,3.8409747578226656,3.8385747578226668
238,3.6840206862173344,3.6836206862173335
421,3.3359188881446005,3.3335188881446025
808,3.547539477742806,3.5471394777428076
969,3.95978647645952,3.9529864764595226
1083,3.455035525392522,3.453835525392523
1262,4.0897565507253795,4.08115655072537
1287,3.9262084238022976,3.919408423802287
1387,4.006582535559214,3.9883825355592197
1592,3.0745621300536756,3.0737621300536744
2032,3.280234317665261,3.280034317665265
2142,2.996480635697267,2.994480635697268
2151,3.703295083819756,3.7020950838197604
2311,3.6059278762020357,3.6025278762020325
2530,2.986043558003753,2.982443558003753
2532,3.0432750077849855,3.040875007784989
2876,3.280237021716763,3.2800370217167645
2886,2.955355270263503,2.9549552702634996
3037,4.074526754698176,4.069726754698168
3350,3.667644636043366,3.667044636043365
3451,4.263340695807463,4.261140695807466
3519,3.2219855939388116,3.2207855939388117
3654,3.745294668768396,3.742694668768393
3791,3.308326184299906,3.3051261842999065
3836,4.003716585094152,4.000716585094155
23,3.304402341227913,3.301202341227906
147,3.517606078476968,3.5146060784769673
211,3.5369339362244756,3.5365339362244845
428,3.7241005683899844,3.720500568389983
456,3.6434599733351942,3.642659973335196
481,3.2741563172484396,3.2703563172484373
507,3.479184517315146,3.4765845173151506
635,3.411145234220012,3.410745234220013
714,3.8952306480758176,3.892230648075814
851,3.200753473986558,3.199553473986552
1120,3.5776556797598205,3.5722556797598237
1171,3.4228173476941923,3.4194173476941896
1253,3.798566974079737,3.7935669740797375
1271,3.560905470336292,3.5549054703362906
1303,3.9624196411335353,3.9590196411335374
1459,2.965195699219239,2.9627956992192392
1480,3.4556949028304778,3.4534949028304776
1678,3.5597491964556545,3.5577491964556547
1785,3.7320885932196806,3.731088593219673
2021,3.48553903528354,3.4781390352835424
2231,3.8761266009099344,3.868926600909935
2272,3.3312328754571703,3.330832875457168
2358,3.621373652327832,3.6211736523278306
2618,3.5104822267048363,3.5094822267048333
2841,3.581082525123098,3.5774825251230977
2908,3.5956270703056226,3.587827070305622
2952,3.554754765118085,3.552354765118088
3020,3.5583653306461147,3.5549653306461253
3100,3.898677694068632,3.894277694068631
3105,3.693931621790935,3.6895316217909326
3107,3.3882230856429243,3.383623085642926
3169,3.4327289507915286,3.4317289507915336
3178,3.571903718082335,3.568703718082331
3198,3.835230771259783,3.832430771259783
3246,4.046095191488329,4.043095191488321
3250,3.3391942619115356,3.337394261911535
3252,3.6070631754094125,3.601663175409415
3256,3.558950697783248,3.552750697783245
3260,3.910215424871777,3.9078154248717802
3271,3.6744674683280083,3.6710674683280082
3272,3.5302154246300836,3.528615424630082
3360,3.713435617367728,3.709035617367728
3543,3.74351008216736,3.7407100821673653
3783,3.8477025957825792,3.845502595782577
3950,3.568922143094204,3.5673221430942084
3980,3.491229497718155,3.4884294977181556
4047,3.634666505838882,3.63286650583888
4211,3.6841338592819084,3.6829338592819045
4238,3.2768109028773575,3.2734109028773584
4251,3.2961820833426643,3.295982083342663
4343,3.1783164298222997,3.172916429822301
4626,3.5367355616396283,3.5363355616396275
4688,3.4669058105172343,3.4663058105172344
4772,3.5400803989358924,3.539880398935892
4787,3.4621123402038414,3.4601123402038434
5009,3.22998594267236,3.228385942672362
5010,3.8170928795724666,3.8070928795724734
5055,3.1383031463674134,3.136703146367415
5152,3.4280166723811356,3.4244166723811373
5267,3.3820945865566956,3.379694586556694
5292,3.7290895087523355,3.7276895087523325
5329,3.463489360271191,3.461489360271193
5446,3.631623979774428,3.6302239797744287
5577,3.633243486592611,3.630843486592607
5632,3.578435828923229,3.577435828923226
5682,3.4663163270506083,3.4659163270506053
5747,3.975408699633456,3.974008699633458
5945,3.2678756135459963,3.2626756135459964
5955,3.589495659286636,3.587695659286635
6281,3.250939748276838,3.2445397482768388
6428,3.395612921122131,3.3952129211221296
6537,3.1337931880940406,3.1247931880940394
6552,3.6306612806323773,3.628261280632376
6565,3.697179587124429,3.6935795871244266
6617,3.832509165663913,3.8307091656639125
6796,3.7252458825239185,3.721645882523918
6817,3.458779602032597,3.4585796020326023
6867,3.590265604444707,3.587865604444705
6884,3.4267407804087187,3.42634078040872
6947,3.652654052540263,3.6454540525402646
6953,3.3684005404219666,3.3634005404219667
6957,3.4143728028129154,3.409172802812916
6974,3.259987498206087,3.2587874982060847
6993,3.722992872964447,3.7203928729644447
6997,3.389034042369231,3.3886340423692287
7009,3.4846388034307236,3.484038803430725
7025,3.600486263103555,3.6000862631035586
7090,3.9187736315451813,3.9111736315451826
7263,3.4577877424091317,3.4557877424091314
7481,3.754540733881651,3.7537407338816533
7649,3.2178130118527473,3.216813011852751
7706,3.7899366440993716,3.789136644099368
7841,3.6096182827469288,3.6092182827469275
7842,3.945387093567121,3.9445870935671246
7884,3.453972472528058,3.453572472528056
8010,3.621378638551572,3.621178638551568
8132,4.086917835905793,4.08511783590579
8378,3.621378556659787,3.6211785566597903
8493,3.30074398671202,3.2995439867120218
8495,3.3774805009188245,3.3772805009188276
8633,3.5766828213433297,3.5752828213433396
8810,3.0579836441236163,3.054583644123618
8874,4.001447132834404,3.9860471328344067
8914,3.750688289199828,3.74728828919983
8937,3.5665297307010198,3.564929730701018
8951,3.294694615076768,3.293894615076762
8977,2.679467585680296,2.677467585680297
8982,3.3541858540794807,3.353585854079479
8983,3.569997862149934,3.5649978621499394
26649,3.5906451278245433,3.5902451278245353
26695,3.540077785260334,3.5398777852603356
26750,3.463740366686151,3.4633403666861526
26812,3.3292535501872464,3.3288535501872416
26901,3.3774795132466977,3.3772795132466915
27408,3.481504409273505,3.480904409273504
27450,3.3774796500821305,3.3772796500821336
27788,3.241849106392124,3.2402491063921297
27793,3.0114827074879935,3.0110827074879984
31101,3.5279903760903553,3.5275903760903518
31116,3.643704967162664,3.643104967162664
31225,3.2964724613095076,3.2950724613095095
31420,3.3599566035693313,3.358356603569334
33166,3.908940132113131,3.8989401321131334
33558,3.4587793222285876,3.458579322228594
33660,3.9972436634730895,3.993843663473091
34536,3.4003215968700133,3.3997215968700165
36517,3.5265243008834846,3.523924300883486
36527,3.5660494543481134,3.564649454348122
37731,3.703821722041672,3.7020217220416733
37739,3.45392883913122,3.4529288391312196
38886,3.4945937888219665,3.492793788821967
39381,3.5829100527101687,3.58131005271017
39444,3.480580791196787,3.478780791196785
40278,3.674406670876942,3.6710066708769364
40414,3.6541478354126293,3.653147835412631
40583,3.562331147178429,3.5591311471784355
41569,3.453803931770832,3.4458039317708336
41863,3.7931823822952913,3.7921823822952856
42004,3.5360361550362795,3.534836155036277
43396,3.7231701427530695,3.7217701427530687
43921,3.4538662287442032,3.4528662287442025
43928,2.4471637149542698,2.4445637149542745
43936,3.218790494697755,3.2169904946977548
44195,4.008966121770316,4.001766121770318
44204,3.433106463671216,3.432306463671218
44761,3.798073522737053,3.7956735227370477
45658,3.2961819315343517,3.2959819315343517
46723,3.5574957611859714,3.551295761185978
47629,3.7034482766704535,3.7008482766704582
47644,3.251818834164293,3.2504188341642894
47894,3.645056910067157,3.644256910067156
48326,3.352494299501058,3.3518942995010508
48385,3.3627661687648693,3.34976616876487
48738,3.924666148505427,3.920666148505427
48879,3.4663123817176666,3.465912381717665
49265,3.6213796261065574,3.621179626106557
49530,3.790999930443981,3.7803999304439793
49822,3.3073244492812957,3.305924449281298
49961,3.6540649977193613,3.653264997719357
50068,3.701991502604155,3.6985915026041543
50442,3.3200048207997854,3.318404820799785
51080,3.5985991448486017,3.5969991448486027
51255,4.003454382724789,3.991254382724795
51471,3.458780689589761,3.4585806895897595
51935,3.858504161685037,3.8535041616850316
52042,3.377481305864462,3.3772813058644617
52241,3.3971432235595813,3.3959432235595868
52328,3.642730064631649,3.639930064631656
52952,3.838467751660713,3.8368677516607157
53123,3.8271517308367016,3.825351730836704
53550,3.4675913396489833,3.4669913396489833
53953,3.269303549367256,3.264303549367254
54736,3.7481495942259944,3.746549594225995
54962,3.377481587315854,3.3772815873158617
54997,4.0026837413142555,3.9976837413142534
55080,3.4539679040286195,3.4535679040286245
55094,3.52704556939195,3.5264455693919534
55116,3.2296143298138187,3.2290143298138227
55274,3.3371244362679193,3.3367244362679154
55363,3.9599702929878244,3.9579702929878287
55721,4.098474830635832,4.09647483063583
55908,3.9565789227521413,3.9549789227521397
56145,3.487404122697802,3.4846041226978004
56587,3.3724286583838206,3.3698286583838177
56607,3.484660300526706,3.484060300526703
56921,3.695019123185478,3.694019123185481
58293,2.945902652868975,2.9425026528689746
58803,3.737969448618889,3.7343694486188865
59018,3.702679731193101,3.7024797311931037
59129,3.1387786004315923,3.1383786004315866
59387,3.8573449713300554,3.8551449713300565
60046,3.5400804761856106,3.5398804761856106
60389,3.6213799871210606,3.621179987121062
60647,3.377481488075224,3.3772814880752247
60674,3.37748148897163,3.377281488971634
60735,3.377481490763869,3.3772814907638744
60753,3.543873901876294,3.5434739018762937
60941,3.2625004091957264,3.261700409195727
60943,3.702679470212701,3.7024794702126975
61011,3.29618197426577,3.2959819742657617
61167,3.6213799366895287,3.621179936689532
61210,3.540080443380997,3.5398804433810045
61236,3.295325814758331,3.2943258147583325
61248,3.3763341633011366,3.3745341633011368
61350,3.053788120502971,3.0531881205029707
61352,3.482414942886356,3.4816149428863565
61628,3.2961819663391703,3.295981966339173
61986,3.4587809637861207,3.458580963786121
62374,3.7258121648075364,3.7236121648075367
62376,3.290049256276368,3.2894492562763693
62394,3.0656659997365603,3.065065999736555
62792,3.4030985616911003,3.402698561691103
62799,3.4587810474360325,3.4585810474360312
62849,3.7408773646705824,3.738277364670587
63033,3.5400805648605784,3.539880564860578
63062,3.4974338954256434,3.495833895425644
63433,3.5365218586926925,3.5357218586926877
64030,3.123250536270747,3.1220505362707383
64497,3.1339042602751483,3.1325042602751463
64716,3.996025613129494,3.993825613129499
64983,3.503512715694242,3.501312715694235
64997,3.3939537440418066,3.3935537440418035
65216,3.7935188683483494,3.792118868348354
65682,3.637506846425707,3.6361068464257036
65982,3.4692285555215423,3.4686285555215384
67534,3.3279880211798942,3.3275880211798907
68205,3.1967851226541413,3.195185122654141
69849,3.4215598821873665,3.4209598821873666
70336,3.0144719297876543,3.0128719297876567
71106,3.590433386730358,3.5894333867303585
71135,3.506361213512386,3.5053612135123866
953,4.030363622221822,4.018763622221833
1204,4.253431694491411,4.2444316944914044
1242,4.131667041768677,4.123467041768676
1772,3.005849175571737,3.0034491755717396
1792,3.166688640463785,3.162088640463783
1939,3.897583142000459,3.895983142000461
1945,4.108760480442078,4.103960480442088
2301,3.6570514980182445,3.653851498018247
3363,3.85568499075842,3.847084990758422
4980,3.194905694877167,3.1909056948771672
7156,4.127778758671692,4.125178758671686
7379,3.5534661400974104,3.5522661400974127
26554,3.769541364614552,3.769141364614548
26729,3.6773633362606053,3.676363336260608
64620,3.8172983695053144,3.815498369505315
87306,3.6052098041562757,3.601009804156272
98961,3.997699080202087,3.9948990802020927
96821,3.7861342253237282,3.7821342253237273
605,3.2304544571772347,3.2284544571772407
612,3.023645124254054,3.0224451242540598
1099,3.4678216461185634,3.467021646118567
1231,3.825752995048914,3.8213529950489136
1353,3.48641223948139,3.4856122394813864
1361,3.8753539650363398,3.874153965036342
1363,3.5686851492400886,3.5676851492400945
1393,3.630522430670582,3.6135224306705784
74,3.852872524413097,3.851272524413099
78,3.4970033769901456,3.4964033769901426
194,3.666572637025472,3.662972637025472
203,3.5017089092315556,3.4973089092315583
246,4.228295997355614,4.222495997355608
471,3.593347615546882,3.5853476155468917
786,3.2120622993690704,3.1992622993690762
1104,4.333209907015976,4.329209907015979
1429,3.592746994835363,3.5887469948353643
1458,3.625409447550736,3.6252094475507324
28,4.049113669580336,4.046913669580337
94,3.8156649104598674,3.8136649104598663
249,3.7020329964020338,3.698432996402034
307,3.8676508328098897,3.8628508328098885
308,3.958630852174958,3.9546308521749576
322,3.557645811221759,3.5556458112217584
385,3.625948053538003,3.6257480535380027
446,3.7625927646201296,3.7607927646201302
452,3.362681090911491,3.362081090911488
562,3.5746380483351143,3.5700380483351153
580,3.192372858933164,3.191372858933163
613,3.371383539882459,3.36978353988246
715,3.608682128549143,3.6080821285491473
805,3.704970251629903,3.697970251629906
994,4.016358611478797,4.014158611478803
1027,3.136090975263107,3.130490975263107
1056,3.305165003768491,3.3037650037684942
1177,3.812222201305455,3.811022201305451
1280,4.085350010906775,4.083550010906776
1365,3.5842830719464414,3.5830830719464406
1399,3.3504549145969342,3.349454914596935
1446,4.084927752933126,4.083527752933128
1476,3.568966332794497,3.563766332794498
1487,3.311465224891931,3.310465224891931
1537,3.7552855158653378,3.7526855158653363
1545,3.8260193724101854,3.8256193724101917
1621,3.487296514252505,3.4868965142525084
1633,3.8025489461367825,3.801548946136786
1643,3.700842671582428,3.6998426715824304
1672,3.4646732593024936,3.462273259302489
1673,4.060432167636383,4.052632167636374
1799,3.468686684279843,3.466086684279841
1801,3.5740302525484307,3.5690302525484348
1841,3.4601279436664583,3.4599279436664636
2112,3.355470205916302,3.3538702059162997
2310,3.6067577819617895,3.606157781961792
2333,3.8147298213916776,3.813929821391681
2357,4.043524036292318,4.042324036292324
2391,3.7760133328068473,3.771613332806852
2443,3.45224929705156,3.4506492970515588
2501,3.7666970269623694,3.760697026962363
2690,3.69061575081012,3.6886157508101203
2875,3.185363186577567,3.183363186577568
2943,3.795551859203967,3.7949518592039686
3997,2.3841227158681737,2.3817227158681713
5146,3.2987905727945157,3.296990572794518
5449,3.0950589453237773,3.0906589453237765
6242,3.5158864356417214,3.5136864356417257
6567,3.539687446379915,3.5390874463799147
6618,3.7972932156442574,3.7938932156442675
26606,3.7538624455271252,3.753462445527127
27193,3.7320603636346235,3.7312603636346293
27728,3.0086859716992964,3.008085971699294
27801,3.8965170445816297,3.894117044581625
31184,3.6828336562166384,3.6822336562166336
44974,3.536025204773805,3.5336252047738013
544,2.917926101999877,2.9163261019998727
2269,3.278683664915962,3.277083664915959
2735,2.960545681262219,2.9573456812622196
2794,2.904124311500161,2.9011243115001664
3066,3.7876247996101977,3.786224799610199
3270,3.04034876793839,3.037948767938394
3347,3.9818797468003275,3.980079746800328
3362,3.9134596906877333,3.9058596906877288
3766,2.802810997670996,2.8016109976710015
3861,2.8980074796511337,2.894207479651133
4220,3.4651582939618746,3.464158293961876
5093,3.0965961472112014,3.0947961472112
5312,3.1798661160822044,3.1784661160822054
6662,3.5128382617237266,3.5106382617237255
585,2.8753310939596486,2.868131093959648
2342,3.701321881646335,3.7009218816463343
3019,3.96691467745957,3.9649146774595665
82,3.75915528839919,3.7575552883991907
121,3.686486229159759,3.6860862291597636
199,3.820700400051463,3.819900400051453
228,3.163608097678073,3.1630080976780715
306,4.085838097327517,4.082638097327531
514,3.4751793704516816,3.4715793704516846
685,3.688201197137311,3.6878011971373086
3285,3.191330604156615,3.1849306041566163
3968,3.185723707044514,3.1803237070445163
4890,3.1415077998905363,3.135307799890536
6708,3.74200879856399,3.7352087985639972
6763,2.9383034922739366,2.936903492273931
7173,3.171294205164727,3.1664942051647302
7444,3.3147886355733154,3.3105886355733105
8981,3.7212231373066174,3.7180231373066115
54001,3.8804983850743104,3.8688983850743117
55280,3.612376181754092,3.6107761817540895
56941,3.299068248513306,3.2968682485133107
59725,2.8164165823972827,2.814216582397284
61240,3.8452940486393272,3.84189404863933
65230,3.280780435857316,3.2779804358573146
71033,3.742615731731201,3.7412157317311996
85774,3.6638914146219217,3.6626914146219227
86781,4.005195312732586,4.004195312732595
87869,3.5045070930331743,3.499707093033172
89759,3.858702959247953,3.8581029592479594
93840,3.9534697626671673,3.9490697626671722
96829,4.087083551962544,4.085083551962537
97921,3.7322735334504458,3.7262735334504513
100714,3.5453457802724233,3.5447457802724256
101525,3.540930008898024,3.5399300088980223
103980,3.4659240196138956,3.4651240196138944
111659,3.0033786105678475,3.000178610567849
111921,3.4815370440452855,3.4797370440452857
112290,3.793990079079985,3.790590079079983
115569,4.068310866347886,4.064710866347884
116897,4.038628708563504,4.036628708563501
125916,2.624601006178459,2.6240010061784607
128360,3.7314096726209987,3.7278096726209995
136864,2.652397077674762,2.6491970776747618
122,2.924763816200445,2.921563816200447
144,3.4280333171058657,3.425633317105868
227,3.0527380607502774,3.048338060750276
408,3.4411399203542485,3.4407399203542472
413,2.938439218743108,2.9332392187431093
418,3.4002762448057036,3.3998762448057076
424,2.9339925509886933,2.9333925509886947
433,3.0991483575624543,3.0975483575624536
436,3.0023935160936306,3.0009935160936303
459,2.8944299335049144,2.8932299335049154
550,3.499657358849657,3.4986573588496586
639,3.324435556894435,3.323635556894435
782,3.267273917243498,3.265673917243502
1191,3.572372598972009,3.571172598972007
1343,3.772580283277024,3.76758028327702
1431,2.780729708953241,2.777529708953245
1453,2.9386478900052584,2.938047890005254
1468,3.1188922882304255,3.1178922882304283
1488,3.0652456174427836,3.0622456174427883
1513,3.087424558874426,3.081624558874427
1667,2.8602288246463923,2.8592288246463897
1726,2.982796590067898,2.9801965900678997
1810,3.5510494672357282,3.54884946723572
1835,3.4844504804036154,3.4810504804036153
1975,2.991588645689382,2.990188645689384
1976,2.8253641209373836,2.8239641209373874
2146,3.3328918553100073,3.3296918553100094
2155,3.648383305419006,3.6467833054190035
2236,3.2171516175068002,3.2153516175068044
2297,3.6844378112706315,3.68163781127063
2306,3.0598217008579485,3.0586217008579486
2352,3.8313910807379776,3.8263910807379755
2404,2.44309954432227,2.44069954432227
2433,3.2518172394025218,3.249617239402521
2497,3.2619237165861237,3.2607237165861305
2500,2.6790972172979814,2.677697217297984
2505,3.1340519694437736,3.1304519694437736
2568,3.380352632866501,3.3787526328665023
2574,2.7473144245956536,2.7461144245956555
2598,3.0116098341529836,3.006609834152986
2702,3.5045541413574566,3.5015541413574582
2713,2.977958533533817,2.9755585335338215
2771,3.439603801284954,3.4388038012849536
2795,3.670273138886504,3.6650731388865045
2796,2.919677639370732,2.9174776393707234
2805,3.1591454151957534,3.1545454151957535
2827,2.7297297151257394,2.727529715125736
2861,3.484607769758398,3.4830077697583928
2871,3.9008989479355507,3.8948989479355465
2890,3.7303330783615896,3.721333078361587
2906,3.038089245894139,3.03668924589414
3098,3.652353916116022,3.647553916116022
3120,3.54418071973992,3.543780719739916
3142,3.41847290302325,3.417672903023255
3177,3.424807252131941,3.423607252131938
3186,3.534413013643695,3.5288130136436977
3208,2.7477330666540563,2.7461330666540555
3259,3.2988443369018623,3.2966443369018577
3261,3.3230226512825496,3.3208226512825534
3298,3.7300879267465015,3.7258879267465015
3326,3.424867852049772,3.4242678520497742
3502,3.545414675190276,3.5448146751902723
3552,3.852314413313454,3.8419144133134546
3646,2.555122189901225,2.5517221899012275
3694,3.1150099237145072,3.1146099237145046
3695,3.115009926995872,3.1146099269958745
3764,2.9322059637761773,2.9312059637761814
3824,2.8330145891981755,2.8308145891981726
3841,3.2024367698778327,3.2012367698778275
3946,3.032404174803067,3.0314041748030647
3987,2.983636106374625,2.98243610637462
4008,3.555680554455596,3.5530805544555943
4041,3.6868294788276166,3.6840294788276133
4062,3.5088242663997296,3.507224266399734
4067,3.480168703231339,3.4793687032313376
4084,3.044662974276842,3.0408629742768403
4102,3.5166098792144647,3.515409879214465
4132,3.0162100819799393,3.0146100819799337
4153,2.8221593095442423,2.8197593095442395
4155,3.438765558228609,3.4371655582286076
4207,3.0078290130595495,3.00722901305955
4280,3.5682775868002135,3.566477586800212
4293,3.127079428332523,3.1262794283325244
4317,3.1697422565097595,3.169142256509759
4321,3.4142230538896037,3.4080230538896044
4322,3.697709370273229,3.695709370273228
4333,3.3476457027491198,3.345645702749115
4349,3.6981462226625315,3.696546222662534
4351,3.361946829528462,3.3587468295284637
4359,3.465700876289167,3.4641008762891654
4361,3.4359681790237766,3.429568179023776
4396,3.0357785541424334,3.0337785541424327
4442,3.23539037726416,3.234790377264158
4466,3.2616916467999704,3.261291646799971
4477,2.5950154395304406,2.593415439530443
4482,3.4618820370945698,3.4612820370945756
4487,3.1817525549224297,3.1795525549224313
4509,3.268670200224658,3.267670200224662
4516,3.441136844183522,3.4407368441835224
4541,3.558169765369535,3.5577697653695424
4564,3.1974355336233375,3.196235533623341
4565,3.262915980021838,3.2625159800218384
4577,3.677489412083409,3.6768894120834106
4623,3.5891714652762516,3.585171465276252
4629,3.0612384361783542,3.060838436178355
4654,3.122282272862362,3.120882272862363
4679,3.0761639228961606,3.073563922896162
4686,2.746778800488057,2.745978800488057
57,3.283658157222998,3.2820581572229957
259,3.398452203347274,3.3974522033472754
484,3.3621933044439047,3.3617933044439074
519,2.6865990807996254,2.6823990807996196
828,3.4639433669447492,3.462743366944754
1105,3.976147165606912,3.975547165606918
18,3.7299863380076257,3.7259863380076284
663,3.3831738377027785,3.3807738377027774
737,2.8977930767555398,2.8937930767555384
833,2.7451942976846695,2.743994297684674
836,3.108815604758135,3.1054156047581327
889,3.6235753367552603,3.623375336755259
69,3.786272676246386,3.7822726762463943
934,3.390229367864728,3.3878293678647244
1005,2.7537056597847336,2.75210565978474
1033,3.6131776166054044,3.6091776166054044
1390,3.0340210568127226,3.0322210568127237
1442,3.540191617233972,3.5391916172339757
1615,3.220505223620245,3.218305223620244
1642,3.05563530587511,3.0552353058751014
1753,3.6346898374083794,3.6314898374083797
1769,3.149121753283439,3.1463217532834418
1863,2.934929310931803,2.9335293109318066
1866,3.242691690557896,3.2412916905578837
1934,3.661103333134075,3.6605033331340744
2042,3.0500845879934824,3.0488845879934763
2064,3.832392507233386,3.826192507233388
2106,3.645922256739344,3.644922256739341
2124,3.3602540260231777,3.3526540260231803
2195,3.3698251798061176,3.3684251798061164
2431,3.4777708240954706,3.4723708240954663
2504,3.374461111080803,3.373261111080809
2718,3.3538450942686895,3.351845094268695
2731,3.8925767654758126,3.890176765475817
3004,2.9298256865873524,2.927625686587348
3196,3.6810576116751648,3.6792576116751667
3249,3.280990847270007,3.279190847270005
3268,2.3610476702700844,2.3588476702700847
3274,3.4536085857527983,3.4512085857528016
3385,3.111738569022068,3.1101385690220678
4104,2.500344440742827,2.4993444407428287
4502,2.7358024158072176,2.7350024158072146
4929,3.0683305315380465,3.067530531538047
4958,3.363640878605216,3.359640878605214
4974,2.8690391969888314,2.8662391969888272
5151,3.15880974758416,3.155209747584161
5220,2.830183744457272,2.828183744457271
5283,3.072007187861088,3.0676071878610935
5307,3.458372120877787,3.458172120877787
5308,3.0114332212725348,3.007633221272533
5500,4.007221458693074,4.005221458693076
5528,3.531521742062116,3.527721742062116
5568,3.168450664869077,3.167050664869075
5582,3.0568199729396897,3.055219972939685
5585,2.7934857610569215,2.792285761056922
5589,3.3448064065801995,3.3442064065801995
7294,3.433610092849563,3.432810092849566
33495,3.075777852786909,3.074377852786909
53993,2.864680122882354,2.862080122882352
391,3.7307719947751368,3.7305719947751372
2121,2.8146395780175504,2.813239578017553
2942,3.082244508715225,3.079044508715229
3844,3.4690216405840206,3.4672216405840186
3969,3.5085631120211818,3.503363112021179
4474,3.2748581923948112,3.273858192394819
4975,3.4679279858997867,3.4591279858997837
5108,3.1543234493187278,3.1521234493187347
6765,3.418876981548493,3.4170769815484947
7160,3.5796287889571508,3.5762287889571445
8966,3.3439932040573126,3.3423932040573106
45950,3.5905391380074456,3.58793913800745
47423,3.797755276346291,3.7967552763462886
51931,3.851221974019283,3.850221974019283
53894,3.7038201436045934,3.7010201436045946
63876,3.571952294531865,3.5697522945318636
68932,3.5470478436196133,3.546647843619616
69712,3.6408961005632756,3.6406961005632743
72395,3.5516673919421358,3.5510673919421323
79242,3.205353122073822,3.2041531220738237
82767,3.55101661293675,3.550816612936755
96567,3.6408912921407106,3.6406912921407093
96811,3.781049792350089,3.779849792350086
97923,3.5278287829112966,3.5260287829112964
100383,3.782313436516421,3.7811134365164167
106100,3.921618877370997,3.9182188773709954
108729,3.553703364376005,3.5523033643759994
112804,3.7134595197271554,3.7128595197271577
117881,3.7105515759976884,3.7095515759976925
132424,3.075087596689341,3.0746875966893423
137337,3.5448678150159014,3.544067815015906
140174,3.5827922362742872,3.581192236274285
140247,3.4190048708376892,3.418204870837688
140715,3.9659544840494467,3.964554484049453
145839,3.1830453231941864,3.182445323194185
146656,3.696704633800596,3.695104633800593
159817,3.966994670072359,3.9655946700723548
163645,3.814254065990625,3.812654065990629
166643,3.7306690127150155,3.728669012715016
171011,3.8990284319721105,3.8980284319721137
1320,3.231539280035956,3.222139280035954
5882,3.5943933917200694,3.5927933917200714
8371,3.40488522107091,3.400285221070908
909,3.921468219937763,3.9160682199377663
1251,3.9510527010052368,3.948252701005232
1273,3.904741265122477,3.9025412651224745
1289,3.79567606676741,3.793476066767407
2164,3.1294428985353804,3.1292428985353804
2553,3.311858632860955,3.310658632860959
2732,4.048100176659449,4.047100176659437
2925,3.8247814610420034,3.8237814610420084
3221,3.655617462394518,3.6546174623945142
3415,3.8017308568147508,3.801130856814753
3730,4.092865240832571,4.089465240832558
4282,3.5409508781366066,3.540750878136603
4399,3.6115513913823545,3.611151391382358
4658,3.540950601040914,3.540750601040914
4914,3.8191343785917224,3.8175343785917204
4928,3.373439695148729,3.3726396951487265
5004,3.5422527984701873,3.5408527984701843
5021,3.29982156223496,3.299221562234965
5810,3.35574721957987,3.3475472195798703
5932,3.616705485387471,3.6163054853874743
6239,3.329504190349609,3.3291041903496086
6663,3.4952412929822168,3.494241292982212
6666,3.9512516210475437,3.950251621047548
6975,3.3375637602064536,3.3365637602064537
7063,3.839283112007111,3.8376831120071095
7206,3.669591957359264,3.668991957359268
7247,3.5031718329055015,3.5009718329055
7327,3.670314303971678,3.669114303971678
7396,3.8251986511242864,3.823798651124287
7700,3.4277402061089814,3.4267402061089802
7748,3.679403501129025,3.678603501129032
8143,3.5409495949084064,3.5407495949084025
8157,3.5386557513021364,3.537655751302137
8235,3.669559575993709,3.669159575993702
8253,3.481196062045937,3.48019606204594
8379,3.458648305638296,3.458448305638294
8879,3.3898722455073216,3.3886722455073173
8928,3.6075495994509965,3.606949599451005
8974,3.395953467403748,3.3955534674037517
26258,3.736834629122619,3.735834629122626
26326,3.805284879554276,3.8048848795542787
26422,3.4212636068709217,3.4206636068709217
27156,3.9027761926626354,3.9017761926626306
27513,3.458647193986144,3.4584471939861428
32657,3.8819512414155275,3.8811512414155214
32659,3.3763467534861276,3.3761467534861325
32875,3.4586477351456533,3.458447735145652
32898,3.546696554541354,3.545696554541352
33781,3.3982384786541573,3.3978384786541573
37545,3.4706804636261874,3.4702804636261897
44719,3.376347970803907,3.3761479708039044
45880,3.343896121825304,3.341296121825302
46062,2.9620387140317064,2.9614387140316993
46862,3.5409506423296437,3.5407506423296358
52885,3.694238414521002,3.692438414521001
